trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1523,False,"{'a': 4.558735811503283e-06, 'e': 9.117471623006566e-06}",25,19,11.78071509358072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 4.489787056992175e-06, 'e': 8.97957411398435e-06}",20,8,20.14907082732318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 4.421836901447687e-06, 'e': 8.843673802895374e-06}",20,6,23.632165741459737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 4.354871580410173e-06, 'e': 8.709743160820347e-06}",30,13,32.01300726380224,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 4.288877508483054e-06, 'e': 8.577755016966109e-06}",30,24,10.180052180795789,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 4.2238412771603415e-06, 'e': 8.447682554320683e-06}",25,15,18.85848214815478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 4.159749652678301e-06, 'e': 8.319499305356602e-06}",20,11,16.894003270263553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 4.096589573891003e-06, 'e': 8.193179147782007e-06}",20,6,-15.047368677443213,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1531,False,"{'a': 4.034348150169543e-06, 'e': 8.068696300339086e-06}",20,14,13.625193629673307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 3.973012659324679e-06, 'e': 7.946025318649358e-06}",25,10,24.456458244548248,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 3.9125705455526685e-06, 'e': 7.825141091105337e-06}",30,13,32.56531119968449,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 3.853009417404067e-06, 'e': 7.706018834808134e-06}",25,9,35.268570945438476,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 3.794317045775266e-06, 'e': 7.588634091550532e-06}",25,11,23.16281482570025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 3.736481361922536e-06, 'e': 7.472962723845072e-06}",25,14,22.07476387597319,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 3.6794904554983564e-06, 'e': 7.358980910996713e-06}",20,13,14.917478225200403,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 3.623332572609808e-06, 'e': 7.246665145219616e-06}",20,16,8.754726468939742,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 3.5679961138988084e-06, 'e': 7.135992227797617e-06}",25,5,32.080018724603285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 3.5134696326439698e-06, 'e': 7.0269392652879396e-06}",25,7,29.145784058733376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 3.459741832883861e-06, 'e': 6.919483665767722e-06}",25,14,18.525053003541466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 3.4068015675614634e-06, 'e': 6.813603135122927e-06}",30,23,12.515784974493576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 3.3546378366896035e-06, 'e': 6.709275673379207e-06}",20,15,6.61286213816536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 3.3032397855371487e-06, 'e': 6.606479571074297e-06}",25,7,32.599842482362874,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 3.252596702835763e-06, 'e': 6.505193405671526e-06}",20,8,22.73451885536436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 3.202698019007009e-06, 'e': 6.405396038014018e-06}",25,16,18.80407085984861,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 3.153533304409593e-06, 'e': 6.307066608819186e-06}",35,15,39.584241623030906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 3.105092267606546e-06, 'e': 6.210184535213092e-06}",20,13,11.401844399648533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 3.0573647536521413e-06, 'e': 6.114729507304283e-06}",20,10,19.21649192694177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 3.0103407423983456e-06, 'e': 6.020681484796691e-06}",25,17,15.29639434147879,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 2.9640103468206025e-06, 'e': 5.928020693641205e-06}",25,11,25.214247125019458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 2.918363811362757e-06, 'e': 5.836727622725514e-06}",20,6,24.918709264486896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 2.8733915103009197e-06, 'e': 5.746783020601839e-06}",35,19,29.63685680298782,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 2.8290839461260768e-06, 'e': 5.6581678922521535e-06}",35,15,38.038480932820114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 2.7854317479452567e-06, 'e': 5.570863495890513e-06}",25,15,19.167333009601542,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 2.7424256699010614e-06, 'e': 5.484851339802123e-06}",25,16,15.456494157424151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 2.70005658960937e-06, 'e': 5.40011317921874e-06}",20,11,16.51015294152455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 2.658315506615033e-06, 'e': 5.316631013230066e-06}",35,23,24.227236804996586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 2.6171935408653665e-06, 'e': 5.234387081730733e-06}",20,12,17.749523663430995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 2.576681931201265e-06, 'e': 5.15336386240253e-06}",25,11,26.427701341009143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 2.536772033865748e-06, 'e': 5.073544067731496e-06}",20,5,31.0999234431527,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 2.4974553210297633e-06, 'e': 4.994910642059527e-06}",25,18,13.508059509647751,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 2.458723379335063e-06, 'e': 4.917446758670126e-06}",20,13,11.551399929557503,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 2.4205679084539777e-06, 'e': 4.841135816907955e-06}",20,16,7.624048460667959,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 2.382980719665912e-06, 'e': 4.765961439331824e-06}",20,3,27.168261308110054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 2.3459537344503837e-06, 'e': 4.691907468900767e-06}",25,17,15.632743810955876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 2.309478983096443e-06, 'e': 4.618957966192886e-06}",25,16,17.887335537157657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 2.273548603328286e-06, 'e': 4.547097206656572e-06}",20,15,9.93963237906877,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 2.238154838946906e-06, 'e': 4.476309677893812e-06}",20,6,24.091128489472595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 2.203290038487605e-06, 'e': 4.40658007697521e-06}",25,16,16.339422744042658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 2.168946653893204e-06, 'e': 4.337893307786408e-06}",20,2,28.272700288326085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 2.135117239202785e-06, 'e': 4.27023447840557e-06}",25,19,9.250546924223643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 2.1017944492557968e-06, 'e': 4.2035888985115935e-06}",30,13,31.80239015988775,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 2.068971038411373e-06, 'e': 4.137942076822746e-06}",20,9,24.093908766291758,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 2.0366398592826866e-06, 'e': 4.073279718565373e-06}",20,6,24.63741778436094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 2.0047938614861943e-06, 'e': 4.009587722972389e-06}",20,13,12.719176691867576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 1.9734260904056056e-06, 'e': 3.946852180811211e-06}",20,16,5.246803984215559,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 1.942529685970424e-06, 'e': 3.885059371940848e-06}",20,6,22.331636002131788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 1.912097881448901e-06, 'e': 3.824195762897802e-06}",30,13,31.317955704358376,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 1.8821240022552523e-06, 'e': 3.7642480045105046e-06}",30,15,30.246608533779057,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 1.8526014647709847e-06, 'e': 3.7052029295419694e-06}",35,21,25.039806415342102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 1.8235237751801789e-06, 'e': 3.6470475503603578e-06}",25,12,23.41180313077801,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 1.7948845283185832e-06, 'e': 3.5897690566371665e-06}",20,0,33.309289575550594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 1.766677406536367e-06, 'e': 3.533354813072734e-06}",20,14,11.379318076377464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 1.7388961785743873e-06, 'e': 3.4777923571487747e-06}",25,20,7.493759993210488,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 1.7115346984538264e-06, 'e': 3.423069396907653e-06}",25,11,28.199062524869806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 1.6845869043790522e-06, 'e': 3.3691738087581044e-06}",25,19,11.696479263523369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 1.658046817653561e-06, 'e': 3.316093635307122e-06}",20,13,13.54820401324468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 1.6319085416088616e-06, 'e': 3.2638170832177233e-06}",25,15,17.85933879791044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 1.6061662605461594e-06, 'e': 3.212332521092319e-06}",20,14,10.152624311672232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 1.580814238690703e-06, 'e': 3.161628477381406e-06}",20,5,22.25295609805958,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 1.5558468191586555e-06, 'e': 3.111693638317311e-06}",25,10,26.36575355666576,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 1.5312584229363543e-06, 'e': 3.0625168458727085e-06}",30,18,24.992733454860527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 1.5070435478718244e-06, 'e': 3.0140870957436487e-06}",20,13,10.758561494176808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 1.4831967676784125e-06, 'e': 2.966393535356825e-06}",20,9,18.25294996589487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 1.459712730950409e-06, 'e': 2.919425461900818e-06}",20,9,20.501956931531524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 1.4365861601905275e-06, 'e': 2.873172320381055e-06}",20,14,12.742951979963774,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 1.4138118508491104e-06, 'e': 2.827623701698221e-06}",20,4,25.716652642380822,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 1.3913846703749355e-06, 'e': 2.782769340749871e-06}",30,11,33.86544901288721,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 1.369299557277492e-06, 'e': 2.738599114554984e-06}",25,13,25.772206660257144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 1.3475515202006036e-06, 'e': 2.695103040401207e-06}",20,13,13.175844845679775,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 1.3261356370072717e-06, 'e': 2.6522712740145433e-06}",35,24,21.832855539315503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 1.3050470538756156e-06, 'e': 2.610094107751231e-06}",25,19,11.898319027340822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 1.284280984405788e-06, 'e': 2.568561968811576e-06}",20,5,25.27250018583704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 1.2638327087377434e-06, 'e': 2.527665417475487e-06}",20,3,30.881943831985673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 1.2436975726797396e-06, 'e': 2.4873951453594793e-06}",25,12,24.016870221010567,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 1.2238709868474544e-06, 'e': 2.4477419736949088e-06}",20,12,15.937966755889324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 1.204348425813598e-06, 'e': 2.408696851627196e-06}",20,14,12.761654920229361,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 1.1851254272679069e-06, 'e': 2.3702508545358138e-06}",20,8,20.405824187242672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 1.1661975911874001e-06, 'e': 2.3323951823748002e-06}",20,16,7.330965503794104,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 1.147560579016788e-06, 'e': 2.295121158033576e-06}",30,14,26.04105707811857,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 1.1292101128589166e-06, 'e': 2.258420225717833e-06}",20,14,14.941145239145794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 1.111141974675137e-06, 'e': 2.222283949350274e-06}",30,19,18.091013164175326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 1.093352005495489e-06, 'e': 2.186704010990978e-06}",25,14,20.3487802739097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 1.0758361046385885e-06, 'e': 2.151672209277177e-06}",20,11,17.037941888611087,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 1.0585902289411104e-06, 'e': 2.1171804578822208e-06}",30,22,16.340073767896932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 1.041610391996757e-06, 'e': 2.083220783993514e-06}",20,10,17.631791721374967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 1.0248926634046102e-06, 'e': 2.0497853268092203e-06}",25,15,19.682937900628456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 1.0084331680267559e-06, 'e': 2.0168663360535117e-06}",20,11,18.065166559924275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 9.922280852550799e-07, 'e': 1.9844561705101597e-06}",30,22,16.612408837324608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 9.76273648287131e-07, 'e': 1.952547296574262e-06}",30,19,20.17189034189515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 9.605661434109483e-07, 'e': 1.9211322868218965e-06}",35,23,22.99830835731701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 9.451019092987498e-07, 'e': 1.8902038185974996e-06}",25,11,22.464162716881212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 9.298773363093864e-07, 'e': 1.8597546726187729e-06}",20,9,22.91458930309007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 9.148888657994567e-07, 'e': 1.8297777315989133e-06}",20,11,15.844605425990045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 9.001329894429856e-07, 'e': 1.8002659788859712e-06}",25,13,21.716736342587748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 8.856062485595728e-07, 'e': 1.7712124971191456e-06}",30,21,16.24619721289556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 8.713052334509087e-07, 'e': 1.7426104669018175e-06}",30,22,15.63392063493527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 8.572265827455675e-07, 'e': 1.714453165491135e-06}",20,10,15.920151603475956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 8.43366982751979e-07, 'e': 1.686733965503958e-06}",30,19,20.307138123663428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 8.29723166819489e-07, 'e': 1.659446333638978e-06}",20,16,7.743144520041135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 8.162919147074122e-07, 'e': 1.6325838294148244e-06}",20,11,16.24974614826621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 8.030700519619888e-07, 'e': 1.6061401039239777e-06}",25,14,17.57834162943142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 7.900544493011526e-07, 'e': 1.5801088986023052e-06}",25,9,28.573772141325115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 7.772420220070201e-07, 'e': 1.5544840440140402e-06}",25,5,37.36780990134288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 7.646297293260141e-07, 'e': 1.5292594586520282e-06}",25,11,26.76068394540328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 7.522145738765309e-07, 'e': 1.5044291477530617e-06}",30,14,32.06549443550964,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 7.399936010640663e-07, 'e': 1.4799872021281325e-06}",25,15,23.248890973046237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 7.279638985037126e-07, 'e': 1.4559277970074251e-06}",20,10,20.301465982552877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 7.161225954499423e-07, 'e': 1.4322451908998847e-06}",20,8,22.073515890406824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 7.044668622335936e-07, 'e': 1.4089337244671873e-06}",25,16,19.646900672071798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 6.929939097059741e-07, 'e': 1.3859878194119482e-06}",20,13,14.055787239281909,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 6.817009886900002e-07, 'e': 1.3634019773800004e-06}",25,14,20.266080087535016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 6.705853894382901e-07, 'e': 1.3411707788765803e-06}",25,14,23.606544785294435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 6.596444410981303e-07, 'e': 1.3192888821962606e-06}",20,2,31.947299488034652,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 6.488755111832332e-07, 'e': 1.2977510223664664e-06}",20,13,13.518981877478248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 6.382760050522094e-07, 'e': 1.2765520101044188e-06}",25,17,16.442433973120167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 6.278433653936741e-07, 'e': 1.2556867307873483e-06}",25,1,36.09629041365235,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 6.17575071717911e-07, 'e': 1.235150143435822e-06}",20,6,26.20852570591277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 6.074686398550158e-07, 'e': 1.2149372797100315e-06}",20,10,21.79481601683903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 5.975216214594443e-07, 'e': 1.1950432429188886e-06}",20,12,14.752335073244756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 5.877316035208898e-07, 'e': 1.1754632070417795e-06}",20,5,28.857612233847078,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 5.780962078814143e-07, 'e': 1.1561924157628285e-06}",20,13,10.605539271534251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 5.686130907587608e-07, 'e': 1.1372261815175216e-06}",20,9,24.36063021587829,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 5.592799422757735e-07, 'e': 1.118559884551547e-06}",30,8,34.990768769120045,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 5.500944859958537e-07, 'e': 1.1001889719917074e-06}",20,9,23.447258016254935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 5.410544784643801e-07, 'e': 1.0821089569287603e-06}",20,7,20.95394046769069,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 5.321577087560231e-07, 'e': 1.0643154175120463e-06}",25,8,29.366254320601673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 5.234019980278825e-07, 'e': 1.046803996055765e-06}",30,10,38.10459471533684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 5.147851990783803e-07, 'e': 1.0295703981567606e-06}",30,23,13.36343553513874,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 5.063051959118404e-07, 'e': 1.0126103918236808e-06}",20,7,21.60731092187673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 4.979599033086862e-07, 'e': 9.959198066173724e-07}",20,16,6.893902320185035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 4.897472664011906e-07, 'e': 9.794945328023811e-07}",30,22,15.232533623181645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 4.816652602547114e-07, 'e': 9.633305205094229e-07}",25,14,19.740529527914337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 4.7371188945434725e-07, 'e': 9.474237789086945e-07}",20,11,13.58836006813461,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 4.6588518769694814e-07, 'e': 9.317703753938963e-07}",20,7,22.322831722927173,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 4.5818321738841804e-07, 'e': 9.163664347768361e-07}",20,9,21.28145517604314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 4.506040692462449e-07, 'e': 9.012081384924898e-07}",20,11,19.06990491071426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 4.4314586190719554e-07, 'e': 8.862917238143911e-07}",25,15,17.71532278041137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 4.358067415401142e-07, 'e': 8.716134830802284e-07}",25,14,23.227161120222977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 4.285848814637623e-07, 'e': 8.571697629275246e-07}",20,13,14.513097620992227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 4.214784817696395e-07, 'e': 8.42956963539279e-07}",30,16,29.446717243560226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 4.1448576894972527e-07, 'e': 8.289715378994505e-07}",25,12,24.80566478939511,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 4.0760499552908265e-07, 'e': 8.152099910581653e-07}",20,16,8.05649383252912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 4.00834439703264e-07, 'e': 8.01668879406528e-07}",25,8,24.486688924564017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 3.9417240498046226e-07, 'e': 7.883448099609245e-07}",20,6,24.51685407193333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 3.8761721982834877e-07, 'e': 7.752344396566975e-07}",20,16,8.082493385861909,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 3.8116723732554166e-07, 'e': 7.623344746510833e-07}",25,14,18.092342935442925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 3.748208348176486e-07, 'e': 7.496416696352972e-07}",20,12,17.142491867695824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 3.685764135778278e-07, 'e': 7.371528271556556e-07}",30,14,31.094317034466425,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 3.6243239847181277e-07, 'e': 7.248647969436255e-07}",20,14,12.158462530291601,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 3.563872376273459e-07, 'e': 7.127744752546918e-07}",30,18,23.88751046490424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 3.50439402107968e-07, 'e': 7.00878804215936e-07}",30,20,22.512677342491795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 3.445873855911095e-07, 'e': 6.89174771182219e-07}",30,22,16.171680585989808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
